PAGE_NO,TOTAL_ANNOTATION,DEVICE_NAME,CREATED_DATE,PROCESS_STAGE,BROWSER_VERSION,BROWSER_NAME,CATEGORY_ERROR,YEAR,TIME_BIN,IS_WEEKEND,MONTH
1,1,Desktop,2023-10-29 09:47:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,True,10
1,1,Desktop,2023-10-29 09:54:00,Passing Parameter,116.0.0.0,Chrome,PassingParam,2023,Morning,True,10
3,1,Desktop,2023-10-29 22:19:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,night,True,10
3,1,Desktop,2023-10-30 00:11:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,night,False,10
1,1,Desktop,2023-10-30 08:11:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,10
1,1,Desktop,2023-10-30 08:38:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,10
2,1,Desktop,2023-10-30 08:49:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,10
2,1,Desktop,2023-10-30 09:11:00,Passing Parameter,109.0.0.0,Chrome,PassingParam,2023,Morning,False,10
2,1,Desktop,2023-10-30 09:14:00,Passing Parameter,109.0.0.0,Chrome,PassingParam,2023,Morning,False,10
1,1,Desktop,2023-10-30 09:27:00,Passing Parameter,118.0.0.0,Firefox,PassingParam,2023,Morning,False,10
1,2,Desktop,2023-10-30 09:37:00,Passing Parameter,109.0.0.0,Chrome,PassingParam,2023,Morning,False,10
1,2,Desktop,2023-10-30 09:41:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,10
2,1,Desktop,2023-10-30 09:48:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,10
6,1,Desktop,2023-10-30 10:02:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Morning,False,10
20,1,Desktop,2023-10-30 10:38:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,10
1,1,Desktop,2023-10-30 10:41:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,10
1,1,Desktop,2023-10-30 10:44:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,10
2,1,Desktop,2023-10-30 11:05:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,10
1,1,Desktop,2023-10-30 11:58:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,10
1,1,Desktop,2023-10-30 12:18:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Afternoon,False,10
1,2,Desktop,2023-10-30 14:37:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Afternoon,False,10
1,4,Desktop,2023-10-30 16:12:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Afternoon,False,10
1,1,Desktop,2023-10-30 16:20:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Afternoon,False,10
6,1,Desktop,2023-10-30 18:22:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Evening,False,10
2,1,Desktop,2023-10-30 18:51:00,Passing Parameter,118.0.0.0,Edge,PassingParam,2023,Evening,False,10
1,1,Desktop,2023-10-31 09:03:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,10
1,1,Desktop,2023-10-31 09:30:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,10
1,4,Desktop,2023-10-31 09:58:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,10
1,1,Desktop,2023-10-31 10:04:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,10
1,1,Desktop,2023-10-31 12:16:00,Passing Parameter,111.0.0.0,Chrome,PassingParam,2023,Afternoon,False,10
1,4,Desktop,2023-10-31 13:03:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Afternoon,False,10
1,2,Desktop,2023-10-31 14:41:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Afternoon,False,10
1,1,Desktop,2023-11-01 08:36:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-01 09:04:00,Passing Parameter,109.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-01 09:22:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-01 09:46:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-01 09:53:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-01 09:56:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-01 10:01:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-01 10:43:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-01 10:45:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-01 10:46:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-01 11:24:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-01 11:41:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-01 11:43:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-01 12:12:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
4,1,Desktop,2023-11-01 14:31:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-01 15:33:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-01 16:02:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,3,Desktop,2023-11-01 16:15:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
4,1,Desktop,2023-11-01 16:18:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-01 22:22:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,night,False,11
20,1,Desktop,2023-11-01 22:40:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,night,False,11
2,1,Desktop,2023-11-02 10:03:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-02 10:09:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,19,Desktop,2023-11-02 11:01:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,19,Desktop,2023-11-02 11:02:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-02 15:39:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,9,Mobile,2023-11-03 08:13:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-03 10:56:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-03 12:06:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-03 12:28:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-03 12:32:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-03 14:47:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
4,1,Desktop,2023-11-03 15:25:00,Passing Parameter,118.0.0.0,Edge,PassingParam,2023,Afternoon,False,11
3,1,Desktop,2023-11-03 16:10:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,2,Desktop,2023-11-03 17:02:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Evening,False,11
2,1,Desktop,2023-11-04 22:56:00,Passing Parameter,118.0.0.0,Edge,PassingParam,2023,night,True,11
3,1,Desktop,2023-11-05 09:26:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,True,11
3,1,Desktop,2023-11-05 09:59:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,True,11
3,1,Desktop,2023-11-05 11:19:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,True,11
3,1,Desktop,2023-11-05 22:44:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,night,True,11
1,3,Desktop,2023-11-06 12:11:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,2,Desktop,2023-11-06 12:53:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
3,1,Desktop,2023-11-06 13:30:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,2,Desktop,2023-11-06 14:16:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-06 14:19:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-06 14:33:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-06 14:38:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-06 14:41:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,2,Desktop,2023-11-06 15:05:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,2,Desktop,2023-11-06 16:08:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-06 16:54:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-06 16:55:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
3,1,Desktop,2023-11-06 23:54:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,night,False,11
3,1,Desktop,2023-11-07 08:26:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,11
3,2,Desktop,2023-11-07 11:10:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-07 11:12:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
3,2,Desktop,2023-11-07 11:12:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,6,Desktop,2023-11-07 13:42:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-07 14:15:00,Passing Parameter,109.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-07 15:20:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
3,1,Desktop,2023-11-07 19:22:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Evening,False,11
2,1,Desktop,2023-11-08 08:13:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-08 09:11:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-08 09:14:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,11
5,1,Desktop,2023-11-08 10:55:00,Passing Parameter,115.0.0.0,Firefox,PassingParam,2023,Morning,False,11
5,1,Desktop,2023-11-08 11:06:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Morning,False,11
4,1,Desktop,2023-11-08 11:39:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-08 12:22:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-08 14:48:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
3,1,Desktop,2023-11-08 15:31:00,Passing Parameter,109.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
3,1,Desktop,2023-11-08 15:31:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
3,1,Desktop,2023-11-08 15:32:00,Passing Parameter,109.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
3,1,Desktop,2023-11-08 15:34:00,Passing Parameter,109.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,2,Desktop,2023-11-08 15:42:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,2,Desktop,2023-11-09 07:28:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-09 08:25:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,2,Desktop,2023-11-09 08:37:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,7,Desktop,2023-11-09 09:43:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-09 10:02:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-09 10:48:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,3,Desktop,2023-11-09 11:43:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Morning,False,11
2,12,Desktop,2023-11-09 13:06:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-09 13:38:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-09 13:38:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-09 14:28:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-09 15:02:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-09 21:00:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,night,False,11
12,1,Desktop,2023-11-09 22:00:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,night,False,11
12,1,Desktop,2023-11-09 22:02:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,night,False,11
12,1,Desktop,2023-11-10 08:54:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-10 10:01:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
3,1,Desktop,2023-11-10 10:06:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
3,1,Desktop,2023-11-10 10:07:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-10 11:04:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-10 11:53:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
4,1,Desktop,2023-11-10 11:53:00,Passing Parameter,109.0.0.0,Chrome,PassingParam,2023,Morning,False,11
7,1,Desktop,2023-11-10 13:59:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-10 15:09:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-10 15:11:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,Afternoon,False,11
1,2,Desktop,2023-11-10 15:15:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
4,1,Desktop,2023-11-10 16:31:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
4,1,Desktop,2023-11-10 17:57:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Evening,False,11
14,1,Desktop,2023-11-11 03:37:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,night,True,11
14,1,Desktop,2023-11-11 03:41:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,night,True,11
4,1,Desktop,2023-11-12 14:16:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Afternoon,True,11
1,1,Desktop,2023-11-12 17:32:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Evening,True,11
1,3,Desktop,2023-11-12 20:25:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Evening,True,11
2,1,Desktop,2023-11-12 22:03:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,night,True,11
1,3,Desktop,2023-11-13 10:21:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-13 10:42:00,Passing Parameter,109.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-13 11:48:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
14,1,Desktop,2023-11-13 12:14:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-13 15:11:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-13 20:01:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Evening,False,11
2,4,Desktop,2023-11-13 22:30:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,night,False,11
1,5,Desktop,2023-11-14 11:20:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,5,Desktop,2023-11-14 11:35:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,5,Desktop,2023-11-14 11:40:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,Morning,False,11
3,1,Desktop,2023-11-14 14:36:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-14 14:54:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-14 15:26:00,Passing Parameter,109.0.0.0,Edge,PassingParam,2023,Afternoon,False,11
1,12,Desktop,2023-11-14 17:17:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Evening,False,11
1,2,Desktop,2023-11-15 08:45:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,3,Desktop,2023-11-15 09:10:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Morning,False,11
3,1,Desktop,2023-11-15 09:19:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
3,1,Desktop,2023-11-15 09:28:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-15 09:37:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-15 11:44:00,Passing Parameter,109.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-15 12:53:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
3,1,Desktop,2023-11-15 15:06:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-15 15:11:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-15 15:25:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
3,1,Desktop,2023-11-15 16:10:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
3,1,Desktop,2023-11-15 16:12:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
3,1,Desktop,2023-11-15 16:15:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,2,Desktop,2023-11-15 16:16:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
3,1,Desktop,2023-11-15 16:55:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-16 07:48:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-16 07:55:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-16 08:03:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-16 08:16:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-16 08:21:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-16 08:48:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-16 09:07:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-16 10:37:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-16 11:03:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-16 11:25:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
3,24,Desktop,2023-11-16 12:58:00,Passing Parameter,109.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,2,Desktop,2023-11-16 13:18:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
7,1,Desktop,2023-11-16 13:21:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-16 15:24:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-16 15:27:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
7,1,Desktop,2023-11-16 16:00:00,Passing Parameter,115.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
3,2,Desktop,2023-11-16 16:32:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,6,Desktop,2023-11-16 16:40:00,Passing Parameter,116.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
1,2,Desktop,2023-11-16 17:39:00,Passing Parameter,118.0.0.0,Chrome,PassingParam,2023,Evening,False,11
1,1,Desktop,2023-11-17 09:24:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,Morning,False,11
1,4,Desktop,2023-11-17 11:04:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Morning,False,11
3,6,Desktop,2023-11-18 00:29:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,night,True,11
3,6,Desktop,2023-11-18 06:13:00,Passing Parameter,118.0.0.0,Firefox,PassingParam,2023,Morning,True,11
2,1,Desktop,2023-11-19 10:05:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Morning,True,11
1,1,Desktop,2023-11-19 12:44:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,True,11
2,1,Desktop,2023-11-19 12:47:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Afternoon,True,11
1,2,Desktop,2023-11-19 12:54:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Afternoon,True,11
1,1,Desktop,2023-11-19 20:26:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Evening,True,11
1,3,Desktop,2023-11-20 07:54:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,2,Desktop,2023-11-20 09:14:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-20 09:32:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-20 09:40:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,3,Desktop,2023-11-20 09:54:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-20 09:57:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-20 10:18:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-20 11:05:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
14,1,Desktop,2023-11-20 11:15:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Morning,False,11
1,4,Desktop,2023-11-20 11:57:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-20 12:27:00,Passing Parameter,109.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
7,1,Desktop,2023-11-20 16:01:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
4,1,Desktop,2023-11-20 16:59:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
4,1,Desktop,2023-11-20 17:08:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Evening,False,11
4,1,Desktop,2023-11-20 17:09:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Evening,False,11
1,1,Desktop,2023-11-21 07:53:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
14,1,Desktop,2023-11-21 09:08:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,3,Desktop,2023-11-21 09:46:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
3,1,Desktop,2023-11-21 09:57:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
5,1,Desktop,2023-11-21 10:40:00,Passing Parameter,115.0.0.0,Firefox,PassingParam,2023,Morning,False,11
3,1,Desktop,2023-11-21 11:12:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,3,Desktop,2023-11-21 11:30:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-21 12:31:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-21 12:44:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
6,8,Desktop,2023-11-21 14:01:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-21 14:11:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,Afternoon,False,11
2,3,Desktop,2023-11-21 14:17:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-21 14:19:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-21 14:24:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,Afternoon,False,11
