PAGE_NO,TOTAL_ANNOTATION,DEVICE_NAME,CREATED_DATE,PROCESS_STAGE,BROWSER_VERSION,BROWSER_NAME,CATEGORY_ERROR,YEAR,TIME_BIN,IS_WEEKEND,MONTH
1,1,Desktop,2023-11-21 14:26:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,Afternoon,False,11
5,1,Desktop,2023-11-21 15:28:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-21 16:02:00,Passing Parameter,109.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-21 16:24:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-21 16:26:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-21 16:34:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-21 17:00:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Evening,False,11
5,1,Desktop,2023-11-21 22:55:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,night,False,11
3,1,Desktop,2023-11-22 04:56:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,night,False,11
2,1,Desktop,2023-11-22 10:13:00,Passing Parameter,109.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-22 11:04:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-22 11:48:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Morning,False,11
1,3,Desktop,2023-11-22 13:41:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,3,Desktop,2023-11-22 14:33:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
3,1,Desktop,2023-11-22 15:33:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,2,Desktop,2023-11-22 15:54:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-22 15:58:00,Passing Parameter,115.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
3,1,Desktop,2023-11-22 15:58:00,Passing Parameter,109.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
3,1,Desktop,2023-11-22 16:11:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
3,1,Desktop,2023-11-22 16:13:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,2,Desktop,2023-11-22 16:24:00,Passing Parameter,115.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-23 06:59:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Morning,False,11
5,1,Desktop,2023-11-23 08:40:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-23 10:25:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-23 11:46:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
3,1,Desktop,2023-11-23 12:02:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-23 12:09:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,4,Desktop,2023-11-23 12:42:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-23 13:00:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
5,1,Desktop,2023-11-23 15:01:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-23 15:06:00,Passing Parameter,118.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
4,1,Desktop,2023-11-23 15:22:00,Passing Parameter,109.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-23 15:35:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-24 08:02:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
14,1,Desktop,2023-11-24 09:02:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
28,1,Desktop,2023-11-24 09:02:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,2,Desktop,2023-11-24 09:15:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,2,Desktop,2023-11-24 09:16:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-24 10:00:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-24 10:09:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,2,Desktop,2023-11-24 10:44:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,2,Desktop,2023-11-24 10:49:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-24 10:51:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,2,Desktop,2023-11-24 14:52:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
14,1,Desktop,2023-11-24 15:18:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
28,1,Desktop,2023-11-24 15:18:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-24 16:47:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-24 22:08:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,night,False,11
3,1,Desktop,2023-11-25 21:56:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,night,True,11
2,1,Desktop,2023-11-26 00:26:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,night,True,11
1,1,Desktop,2023-11-26 09:26:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,True,11
1,1,Desktop,2023-11-26 10:43:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,True,11
2,1,Desktop,2023-11-26 10:58:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,True,11
1,2,Desktop,2023-11-27 08:18:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
4,1,Desktop,2023-11-27 08:25:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Morning,False,11
3,2,Desktop,2023-11-27 09:12:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-27 10:50:00,Passing Parameter,115.0.0.0,Firefox,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-27 11:28:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
3,1,Desktop,2023-11-27 12:51:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-27 15:21:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-27 16:35:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
3,5,Desktop,2023-11-28 08:53:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-28 08:59:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-28 09:20:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-28 09:34:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-28 09:36:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-28 09:40:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-28 09:59:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-28 10:10:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-28 10:11:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-28 12:02:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-28 12:47:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
1,12,Desktop,2023-11-28 14:52:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-28 14:55:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Afternoon,False,11
1,5,Desktop,2023-11-28 15:02:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-28 17:14:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Evening,False,11
1,1,Desktop,2023-11-28 22:42:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,night,False,11
1,1,Desktop,2023-11-29 08:25:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,2,Desktop,2023-11-29 09:19:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,Morning,False,11
1,2,Desktop,2023-11-29 09:28:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-29 10:21:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-29 10:34:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-29 10:36:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,2,Desktop,2023-11-29 11:02:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,3,Desktop,2023-11-29 11:02:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Morning,False,11
2,1,Desktop,2023-11-29 11:15:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-29 11:17:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-29 11:23:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-29 11:37:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-29 12:14:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-29 14:28:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,Afternoon,False,11
2,2,Desktop,2023-11-29 14:45:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-29 16:58:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,2,Desktop,2023-11-29 17:33:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Evening,False,11
1,1,Desktop,2023-11-30 08:28:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Morning,False,11
1,2,Desktop,2023-11-30 10:28:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-30 10:41:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
3,1,Desktop,2023-11-30 10:48:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
3,1,Desktop,2023-11-30 11:01:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-30 11:54:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,11
1,1,Desktop,2023-11-30 13:10:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
2,1,Desktop,2023-11-30 15:19:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,11
1,1,Desktop,2023-11-30 18:44:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Evening,False,11
3,2,Desktop,2023-12-28 20:07:00,Passing Parameter,121.0.0.0,Firefox,PassingParam,2023,Evening,False,12
1,2,Desktop,2023-12-27 15:59:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Afternoon,False,12
1,3,Desktop,2023-12-27 12:53:00,Passing Parameter,121.0.0.0,Firefox,PassingParam,2023,Afternoon,False,12
1,3,Desktop,2023-12-26 10:25:00,Passing Parameter,121.0.0.0,Firefox,PassingParam,2023,Morning,False,12
1,3,Desktop,2023-12-26 09:48:00,Passing Parameter,121.0.0.0,Firefox,PassingParam,2023,Morning,False,12
1,4,Desktop,2023-12-20 15:00:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Afternoon,False,12
2,6,Desktop,2023-12-15 16:52:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Afternoon,False,12
2,3,Desktop,2023-12-14 14:05:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Afternoon,False,12
4,1,Desktop,2023-12-13 19:57:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Evening,False,12
1,1,Desktop,2023-12-13 19:31:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Evening,False,12
1,1,Desktop,2023-12-13 19:20:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Evening,False,12
1,1,Mobile,2023-12-13 16:30:00,Passing Parameter,114.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
1,1,Desktop,2023-12-13 16:11:00,Passing Parameter,109.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
1,1,Desktop,2023-12-13 16:09:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
1,1,Desktop,2023-12-13 15:31:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
1,1,Desktop,2023-12-13 15:26:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
2,1,Desktop,2023-12-13 15:01:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
2,1,Desktop,2023-12-13 14:59:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
1,1,Desktop,2023-12-13 14:41:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
2,1,Desktop,2023-12-13 14:05:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
3,1,Desktop,2023-12-13 12:28:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
2,1,Desktop,2023-12-13 11:50:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Morning,False,12
1,1,Desktop,2023-12-13 11:11:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Morning,False,12
1,3,Desktop,2023-12-13 11:08:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Morning,False,12
1,1,Desktop,2023-12-13 11:06:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Morning,False,12
1,2,Desktop,2023-12-13 10:20:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Morning,False,12
3,1,Desktop,2023-12-13 09:24:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Morning,False,12
2,2,Desktop,2023-12-13 09:24:00,Passing Parameter,120.0.0.0,Edge,PassingParam,2023,Morning,False,12
1,1,Desktop,2023-12-13 08:34:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,12
1,2,Desktop,2023-12-13 08:29:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,12
1,2,Desktop,2023-12-13 07:56:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Morning,False,12
1,1,Desktop,2023-12-12 21:07:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,night,False,12
4,1,Desktop,2023-12-12 20:35:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Evening,False,12
2,1,Desktop,2023-12-12 16:16:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
4,16,Desktop,2023-12-12 15:54:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Afternoon,False,12
2,1,Desktop,2023-12-12 15:27:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
1,1,Desktop,2023-12-12 14:54:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Afternoon,False,12
2,5,Desktop,2023-12-12 13:18:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
5,1,Desktop,2023-12-12 10:55:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Morning,False,12
1,1,Desktop,2023-12-12 10:39:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Morning,False,12
2,5,Desktop,2023-12-12 10:13:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,12
1,1,Desktop,2023-12-12 09:51:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Morning,False,12
2,1,Desktop,2023-12-12 09:00:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Morning,False,12
1,3,Mobile,2023-12-12 07:29:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Morning,False,12
5,1,Desktop,2023-12-12 06:40:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Morning,False,12
1,1,Desktop,2023-12-11 15:01:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
5,1,Desktop,2023-12-11 14:30:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
1,2,Desktop,2023-12-11 12:06:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
3,1,Desktop,2023-12-11 11:30:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,12
1,4,Desktop,2023-12-11 11:26:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Morning,False,12
1,1,Desktop,2023-12-11 10:25:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Morning,False,12
3,4,Desktop,2023-12-11 10:15:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,12
3,4,Desktop,2023-12-11 10:05:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,12
1,5,Desktop,2023-12-11 09:23:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,12
1,1,Desktop,2023-12-11 08:49:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Morning,False,12
1,1,Desktop,2023-12-11 08:34:00,Passing Parameter,119.0.0.0,Edge,PassingParam,2023,Morning,False,12
3,4,Desktop,2023-12-11 08:09:00,Passing Parameter,120.0.0.0,Firefox,PassingParam,2023,Morning,False,12
4,1,Desktop,2023-12-10 22:15:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,night,True,12
1,3,Desktop,2023-12-10 15:41:00,Passing Parameter,118.0.0.0,Firefox,PassingParam,2023,Afternoon,True,12
1,3,Mobile,2023-12-09 12:47:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,True,12
4,1,Desktop,2023-12-09 11:06:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,True,12
1,1,Desktop,2023-12-09 09:15:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,True,12
4,2,Desktop,2023-12-08 21:54:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,night,False,12
1,5,Desktop,2023-12-08 14:41:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
1,1,Desktop,2023-12-08 11:15:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,12
5,1,Desktop,2023-12-08 10:46:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,12
5,1,Desktop,2023-12-08 10:15:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Morning,False,12
5,1,Desktop,2023-12-08 10:14:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,Morning,False,12
5,1,Desktop,2023-12-08 10:00:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,12
5,1,Desktop,2023-12-08 09:59:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,12
3,1,Desktop,2023-12-08 06:16:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Morning,False,12
2,1,Desktop,2023-12-08 04:18:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2023,night,False,12
6,1,Desktop,2023-12-07 16:06:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
1,1,Desktop,2023-12-07 16:06:00,Passing Parameter,109.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
2,1,Desktop,2023-12-07 15:30:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
2,1,Desktop,2023-12-07 15:24:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
2,1,Desktop,2023-12-07 15:00:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
12,1,Desktop,2023-12-07 14:47:00,Passing Parameter,119.0.0.0,Chrome,PassingParam,2023,Afternoon,False,12
1,1,Desktop,2023-12-07 11:28:00,Passing Parameter,119.0.0.0,Firefox,PassingParam,2023,Morning,False,12
1,2,Desktop,2025-01-24 12:08:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: An unexpected error occurred on a receive..,132.0.0.0,Chrome,DocEditor_ReceiveError,2025,Afternoon,False,1
1,5,Desktop,2025-03-24 11:06:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Infrastructure.DbUpdateException: An error occurred while updating the entries. See the inner exception for details. ---> System.Data.Entit,134.0.0.0,Chrome,DocEditor_DbUpdateErrEntries,2025,Morning,False,3
1,1,Desktop,2024-10-29 15:37:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityException: An error occurred while starting a transaction on the provider connection. See the inner exception for details. ---> ,131.0.0.0,Firefox,Other,2024,Afternoon,False,10
2,1,Desktop,2025-02-26 11:21:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityException: The underlying provider failed on Open. ---> System.Data.SqlClient.SqlException: Connection Timeout Expired.  The tim,135.0.0.0,Firefox,DocEditor_ConnectionTimeout,2025,Morning,False,2
1,3,Desktop,2025-01-24 12:05:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: A connection that was expected to be kept alive was closed by the server..,131.0.0.0,Chrome,DocEditor_connection_closed,2025,Afternoon,False,1
1,3,Desktop,2025-01-24 12:03:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: A connection that was expected to be kept alive was closed by the server..,131.0.0.0,Chrome,DocEditor_connection_closed,2025,Afternoon,False,1
1,2,Mobile,2024-12-19 17:12:00,Doc Editor : Passing Parameter,604.1,Safari,PassingParam,2024,Evening,False,12
1,2,Mobile,2024-12-19 17:10:00,Doc Editor : Passing Parameter,604.1,Safari,PassingParam,2024,Evening,False,12
1,2,Mobile,2024-12-19 17:11:00,Doc Editor : Passing Parameter,604.1,Safari,PassingParam,2024,Evening,False,12
1,2,Mobile,2024-12-19 17:08:00,Doc Editor : Passing Parameter,605.1.15,Safari,PassingParam,2024,Evening,False,12
1,2,Mobile,2024-12-19 17:09:00,Doc Editor : Passing Parameter,605.1.15,Safari,PassingParam,2024,Evening,False,12
2,2,Desktop,2025-03-20 09:30:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityCommandExecutionException: An error occurred while executing the command definition. See the inner exception for details. ---> S,134.0.0.0,Chrome,Other,2025,Morning,False,3
1,3,Desktop,2025-02-13 10:44:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: A connection that was expected to be kept alive was closed by the server..,133.0.0.0,Chrome,DocEditor_connection_closed,2025,Morning,False,2
1,1,Desktop,2025-03-05 12:22:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityCommandExecutionException: An error occurred while executing the command definition. See the inner exception for details. ---> S,133.0.0.0,Chrome,Other,2025,Afternoon,False,3
2,4,Desktop,2024-07-04 09:42:00,Doc Editor : Passing Parameter,126.0.0.0,Chrome,PassingParam,2024,Morning,False,7
2,6,Desktop,2024-04-15 16:48:00,Passing Parameter,122.0.0.0,Chrome,PassingParam,2024,Afternoon,False,4
1,1,Desktop,2024-03-27 10:06:00,Passing Parameter,123.0.0.0,Chrome,PassingParam,2024,Morning,False,3
1,1,Desktop,2024-03-27 10:07:00,Passing Parameter,123.0.0.0,Chrome,PassingParam,2024,Morning,False,3
1,5,Desktop,2025-01-24 12:08:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: An unexpected error occurred on a receive..,109.0.0.0,Chrome,DocEditor_ReceiveError,2025,Afternoon,False,1
2,2,Desktop,2024-01-09 10:58:00,Passing Parameter,120.0.0.0,Chrome,PassingParam,2024,Morning,False,1
1,2,Desktop,2025-03-12 11:37:00,Doc Editor : Passing Parameter,133.0.0.0,Chrome,PassingParam,2025,Morning,False,3
